name,address,type,opened,closed,borough,date approx.,latitude,longitude
Tamburlane,"148 W 48th St, New York, NY 10036",bar/club,NA,NA,Manhattan,,40.759179542468,-73.982766304594
Red Rooster,"2374 7th Ave, New York, NY 10030",bar/club,NA,NA,Manhattan,,40.817706637283,-73.942030672479
Big Apple,"3338 Broadway, New York, NY 10031",bar/club,NA,NA,Manhattan,,40.820135852499,-73.954961268141
Sunset Boulevard,"112-01 Queens Blvd Forest Hills, NY 11375",bar/disco,NA,NA,Queens,,40.718344412945,-73.836899229843
Magic Touch,"73-13 37th Rd Jackson Heights, NY 11372",bar/disco,NA,NA,Queens,,40.747208290088,-73.892255194279
Crissy T Chaps,"7507 New Utrecht Ave Brooklyn, NY 11214",bar/disco,NA,NA,Brooklyn,,40.615672909856,-73.999898572371
Spectrum,"802 64th St Brooklyn, NY 11220",bar/disco,NA,NA,Brooklyn,,40.633130522019,-74.011853415451
Sebastian's,"1068 1st Ave., New York, NY 10022",bar/restaurant,NA,NA,Manhattan,,40.759006890874,-73.962327666541
Breadstix,"113-24 Queens Blvd Forest Hills, NY 11375",bar/restaurant,NA,NA,Queens,,40.717529329886,-73.835651628936
Christopher's,"115 Christopher St, New York, NY 10014",bar/restaurant,NA,NA,Manhattan,,40.733286681482,-74.005325307432
Twenty Nine Palms,"129 Lexington Ave, New York, NY 10016",bar/restaurant,NA,NA,Manhattan,,40.743010421307,-73.982105899192
Blue Fox,"131 8th Ave, New York, NY 10011",bar/restaurant,NA,NA,Manhattan,,40.741472981361,-74.00135832449
Panache,"149 E 57th St, New York, NY 10022",bar/restaurant,NA,NA,Manhattan,,40.760847660955,-73.968783919157
Waldo's,"151 Montague St Brooklyn, NY 11201",bar/restaurant,NA,NA,Brooklyn,,40.694595452766,-73.993373376988
Claire's Restaurant,"156 7th Ave, New York, NY 10011",bar/restaurant,NA,NA,Manhattan,,40.741881199301,-73.997347500709
Farnies,"18 2nd Ave, New York, NY 10003",bar/restaurant,NA,NA,Manhattan,,40.724192210255,-73.990800593226
Rockinghorse,"224 Columbus Ave, New York, NY 10023",bar/restaurant,NA,NA,Manhattan,,40.776339636596,-73.979658871989
Andre's Bar,"2321 Frederick Douglass Blvd, New York, NY 10027",bar/restaurant,NA,NA,Manhattan,,40.810153996369,-73.951269821077
Bonampak Mexican Restaurant,"235 E 53rd St, New York, NY 10022",bar/restaurant,NA,NA,Manhattan,,40.757414703323,-73.968557770911
Sundowner's,"309 E 60th St, New York, NY 10022",bar/restaurant,NA,NA,Manhattan,,40.761022135125,-73.96320274475
Chequers,"311 W 48th St, New York, NY 10019",bar/restaurant,NA,NA,Manhattan,,40.761295004934,-73.987478222402
Caroline's,"332 8th Ave, New York, NY 10001",bar/restaurant,NA,NA,Manhattan,,40.747412299535,-73.996861144308
Red Star Café,"400 W 12th St, New York, NY 10014",bar/restaurant,NA,NA,Manhattan,,40.737500577088,-74.008586802605
Peeches n Creem,"408 E 64th St, New York, NY 10065",bar/restaurant,NA,NA,Manhattan,,40.762451040026,-73.959158663147
Café Society,"43 E 20th St, New York, NY 10003",bar/restaurant,NA,NA,Manhattan,,40.738944615988,-73.989056374516
Censi's,"5 Front St Brooklyn, NY 11201",bar/restaurant,NA,NA,Brooklyn,,40.702664205099,-73.992262819166
McFeeley's,"565 W 23rd St, New York, NY 10011",bar/restaurant,NA,NA,Manhattan,,40.748534513085,-74.006024683439
23 St Saloon,"565 W 23rd St, New York, NY 10011",bar/restaurant,NA,NA,Manhattan,,40.748534513085,-74.006024683439
Hornblower's on Horatio,"59 Horatio St, New York, NY 10014",bar/restaurant,NA,NA,Manhattan,,40.738810034219,-74.006382931174
Su-Su's Yum Yum,"60 Henry St Brooklyn, NY 11201",bar/restaurant,NA,NA,Brooklyn,,40.699121585456,-73.992290371936
Ox Cart,"78-11 Roosevelt Ave Jackson Heights, NY 11372",bar/restaurant,NA,NA,Queens,,40.747320544005,-73.887500403115
II Gigolo,"78-17 Roosevelt Ave Flushing, NY 11372",bar/restaurant,NA,NA,Queens,,40.747325162411,-73.88745283352
Cahoots,"81 Columbus Ave, New York, NY 10023",bar/restaurant,NA,NA,Manhattan,,40.771449536002,-73.983164502445
Starz,"836 Grand Blvd Westbury, NY 11590",bar/restaurant,NA,NA,Queens,,40.748343919315,-73.556622147776
Potbelly Stove,"94 Christopher St, New York, NY 10014",bar/restaurant,NA,NA,Manhattan,,40.733295318466,-74.004504648217
Singles,"951 1st Ave., New York, NY 10022",bar/restaurant,NA,NA,Manhattan,,40.755384218421,-73.965140988265
La Stanza,"953 1st Ave., New York, NY 10022",bar/restaurant,NA,NA,Manhattan,,40.75544208287,-73.965098638199
Mayfair,"964 1st Ave, New York, NY 10022",bar/restaurant,NA,NA,Manhattan,,40.755675842548,-73.964754585601
Freddy's,"308 E 49th St, New York, NY 10017",bar/restaurant/cabaret,NA,NA,Manhattan,,40.7540949999,-73.968767180368
Priapus Books & Films,"111 E 12th St, New York, NY 10003",book/sex shop,NA,NA,Manhattan,,40.732654638666,-73.989628456017
It's a Man's World,"287 Amsterdam Ave, New York, NY 10023",bookstore,NA,NA,Manhattan,,40.779526790152,-73.980878050712
Royal Roost,"154 W 13th St, New York, NY 10011",cabaret,NA,NA,Manhattan,,40.737399494235,-73.999237577267
The Spartan,"220 E 59th St, New York, NY 10022",cinema,NA,NA,Manhattan,,40.761288486033,-73.966118790789
Mini,"727 7th Ave, New York, NY 10019",cinema,NA,NA,Manhattan,,40.760252955808,-73.983792024682
The Fair,"Astoria Blvd & 90th St Queens, NY 11369",cinema,NA,NA,Queens,,40.763682729196,-73.87926158901
Crazy Horse,"149 Bleecker St, New York, NY 10012",club,NA,NA,Manhattan,,40.728415697471,-73.999526959876
Club Se Soir,"50 Watts St, New York, NY 10013",club,NA,NA,Manhattan,,40.723687692442,-74.004850206874
Palace,"110 E 14th St, New York, NY 10003",disco,NA,NA,Manhattan,,40.73396987587,-73.988942966528
Tory's,"119 E 27th St, New York, NY 10016",disco,NA,NA,Manhattan,,40.742352720974,-73.983536449212
Tropicalia,"1634 3rd Ave, New York, NY 10128",disco,NA,NA,Manhattan,,40.782437681774,-73.951430002932
The Ring,"180 Christopher St, New York, NY 10014",disco,NA,NA,Manhattan,,40.732475950113,-74.009334883552
Warehouse,"201 W 75th St, New York, NY 10023",disco,NA,NA,Manhattan,,40.780635725244,-73.980239057728
Fridas's,"25 3rd Ave, New York, NY 10003",disco,NA,NA,Manhattan,,40.729799419872,-73.989623578868
El Castillo Rojo,"252 West 43rd St, New York, NY 10036",disco,NA,NA,Manhattan,,40.757291105863,-73.987995463684
Sweet Sensation,"2527 65th St Brooklyn, NY 11204",disco,NA,NA,Brooklyn,,40.609317781303,-73.973795455984
Stix,"304 E 39th St, New York, NY 10016",disco,NA,NA,Manhattan,,40.747760744572,-73.97338181171
Resurrection,"316 W 49th St, New York, NY 10019",disco,NA,NA,Manhattan,,40.762040572731,-73.987625454647
Marquee,"439 W 46th St, New York, NY 10036",disco,NA,NA,Manhattan,,40.76175897978,-73.992446574914
Saturday Night Dance Club,"531 W 19th St, New York, NY 10011",disco,NA,NA,Manhattan,,40.745555335775,-74.006567747003
"Benton-Smith, Ltd","56 E Mt Eden Ave, Bronx, NY 10452",disco,NA,NA,Bronx,,40.843878983102,-73.913765274007
Hot Ice,"57 W 57th St, New York, NY 10019",disco,NA,NA,Manhattan,,40.763785400216,-73.975766063022
Network,"579 6th Ave, New York, NY 10011",disco,NA,NA,Manhattan,,40.739070586005,-73.995682677783
Zodiac 2000,"63-12 Broadway Woodside, NY 11377",disco,NA,NA,Queens,,40.749897407244,-73.899135626517
Collage,"63-12 Broadway Woodside, NY 11377",disco,NA,NA,Queens,,40.749897407244,-73.899135626517
Le Trianon,"74 E 13th St, New York, NY 10003",disco,NA,NA,Manhattan,,40.733951654707,-73.9910499404
Beritz,"7507 New Utrecht Ave Brooklyn, NY 11214",disco,NA,NA,Brooklyn,,40.615672909856,-73.999898572371
Star Wars Disco,"79-24 Cypress Ave, Flushing, NY 11385",disco,NA,NA,Queens,,40.694469805536,-73.897895786639
Blueboy Disco,"96-22 Queens Blvd Rego Park, NY 11374",disco,NA,NA,Queens,,40.729704666902,-73.861943514767
Sentry Uniform Cap,"106 New Lots Ave Brooklyn, NY 11212",erotica,NA,NA,Brooklyn,,40.658095234923,-73.901347076395
G&D Merchandise,"113 W 42nd St, New York, NY 10036",erotica,NA,NA,Manhattan,,40.755033762246,-73.984408498525
"117 Christopher Video, Inc.","117 Christopher St, New York, NY 10014",erotica,NA,NA,Manhattan,,40.733271993226,-74.005421325116
Eve's Garden,"119 W 57th St, New York, NY 10019",erotica,NA,NA,Manhattan,,40.764609282248,-73.977721626766
Harmony Video,"139 Christopher St, New York, NY 10014",erotica,NA,NA,Manhattan,,40.732943694179,-74.007331138994
Pink Pussycat Boutique,"161 West 4th Street, New York, NY 10014",erotica,NA,NA,Manhattan,,40.731991249491,-74.001270206909
World of Video,"178 7th Ave S, New York, NY 10014",erotica,NA,NA,Manhattan,,40.735936672452,-74.001555054549
New World Video,"201 E 14th St, New York, NY 10003",erotica,NA,NA,Manhattan,,40.733312498608,-73.98707792926
Ann Street Adult Entertainment Center,"21 Ann St, New York, NY 10038",erotica,NA,NA,Manhattan,,40.71081788227,-74.007652995236
Ricky's Place (downstairs),"210 W 42nd St, New York, NY 10036",erotica,NA,NA,Manhattan,,40.756126987584,-73.98733018629
Courageous Books,"250 W 42nd St, New York, NY 10036",erotica,NA,NA,Manhattan,,40.756592814556,-73.98843521167
Two-Fifty Book Center,"250 W 42nd St, New York, NY 10036",erotica,NA,NA,Manhattan,,40.756592814556,-73.98843521167
G & A Books Inc,"251 W 42nd St, New York, NY 10036",erotica,NA,NA,Manhattan,,40.75669294559,-73.988361648557
Come Again,"353 E 53rd St, New York, NY 10022",erotica,NA,NA,Manhattan,,40.756277660908,-73.965862641721
Flushing Adult Books & Video (2nd floor),"36-39 Main St Flushing, NY 11354",erotica,NA,NA,Queens,,40.762402285705,-73.831554338102
Underground Leather,"390 West St, New York, NY 10014",erotica,NA,NA,Manhattan,,40.732667415401004,-74.010147417691
International Film & Video,"453 W 47th St, New York, NY 10036",erotica,NA,NA,Manhattan,,40.762291911488,-73.991782689299
Gay Treasures,"546 Hudson St, New York, NY 10014",erotica,NA,NA,Manhattan,,40.734877788362,-74.006032579304
Show Palace/ SLR Merchandising,"672 8th Ave, New York, NY 10036",erotica,NA,NA,Manhattan,,40.757826824563,-73.989266161628
Xtasy Down Under Male Emporium,"691 8th Ave, New York, NY 10036",erotica,NA,NA,Manhattan,,40.758300153733,-73.989096484849
Adult Fair Cinema,"90-18 Astoria Blvd, East Elmhurst, NY 11369",erotica,NA,NA,Queens,,40.763550420039,-73.878810171229
New Male Box,"210 W 42nd St, New York, NY 10036",erotica/cruising,NA,NA,Manhattan,,40.756126987584,-73.98733018629
Laminations,"39 Christopher St, New York, NY 10014",gift shop,NA,NA,Manhattan,,40.733701639089,-74.002591330433
Scott Hotel,"132 W 45th St, New York, NY 10036",hotel,NA,NA,Manhattan,,40.757121192339,-73.983698952476
Seaport Bed & Breakfast,"27 Peck Slip, New York, NY 10038",hotel,NA,NA,Manhattan,,40.708194506535,-74.001728774256
Sutton East,"330 E 56th St, New York, NY 10022",hotel,NA,NA,Manhattan,,40.75793788315,-73.964286104917
Amandia House,"722 St Nicholas Ave, New York, NY 10031",hotel,NA,NA,Manhattan,,40.824821813644,-73.944096382063
Shaft,"181 2nd Ave, New York, NY 10003",juice bar,NA,NA,Manhattan,,40.730792213239,-73.98616163382
The Jungle,"303 E 60th St, New York, NY 10022",juice bar,NA,NA,Manhattan,,40.761096237688,-73.963385685407
The Zoo,"303 E 60th St, New York, NY 10022",juice bar,NA,NA,Manhattan,,40.761096237688,-73.963385685407
Trojan's Den,"162 W 34th St, New York, NY 10001",massage,NA,NA,Manhattan,,40.750463447109,-73.989524530468
Cherry Grove East,"200 E 14th St, New York, NY 10003",massage,NA,NA,Manhattan,,40.73321197276,-73.987150520617
Plaza Theatre,"314 Flatbush Ave Brooklyn, NY 11217",porn theatre/crusing,NA,NA,Brooklyn,,40.677360534031,-73.972678859007
Scotland Yard,"146 West 4th Street, New York, NY 10012",private club,NA,NA,Manhattan,,40.731407162005,-74.000482957711
The Nine Plus,"202 8th Ave, New York, NY 10011",private club,NA,NA,Manhattan,,40.74356729761,-73.999656701014
Mood Club,"77 White St, New York, NY 10013",private club,NA,NA,Manhattan,,40.717501607685,-74.00211967939
Applause,"360 Lexington Ave, New York, NY 10017",restaurant,NA,NA,Manhattan,,40.750324197919,-73.976951242248
Belly Button,"68 Greenwich Ave, New York, NY 10011",restaurant,NA,NA,Manhattan,,40.736307599969,-74.000860967901
Casa Laredo,"551 Hudson St, New York, NY 10014",restaurant,NA,NA,Manhattan,,40.735198210549,-74.0061335226
E & H Kast,"152 Spring St, New York, NY 10012",restaurant,NA,NA,Manhattan,,40.724290758776,-74.001531626264
Frisby,"530 Hudson St, New York, NY 10014",restaurant,NA,NA,Manhattan,,40.734157363031,-74.006148954898
Gallery,"77 Christopher St, New York, NY 10014",restaurant,NA,NA,Manhattan,,40.733610933047,-74.003201435291
Le Jules Verne,"189 W 10th St, New York, NY 10014",restaurant,NA,NA,Manhattan,,40.734297563656,-74.003060132264
Luizzi's,"180 Prince St, New York, NY 10012",restaurant,NA,NA,Manhattan,,40.726289466142,-74.002078662839
Max Seafood Restaurant,"305 West End Ave, New York, NY 10023",restaurant,NA,NA,Manhattan,,40.781356248127,-73.98343288777
Pier Nine,"215 2nd Ave, New York, NY 10003",restaurant,NA,NA,Manhattan,,40.731884684476,-73.985365143229
Rex Café Expresso,"161 Prince St, New York, NY 10012",restaurant/café,NA,NA,Manhattan,,40.726040609297,-74.001302470113
Silhouette,"53 W 19th St, New York, NY 10011",restaurant,NA,NA,Manhattan,,40.739855177278,-73.99304093507
Silver Dollar,"163 Christopher St, New York, NY 10014",restaurant,NA,NA,Manhattan,,40.732711093747,-74.008576755023
Third Avenue El,"895 3rd Ave, New York, NY 10022",restaurant,NA,NA,Manhattan,,40.758098710216,-73.969016586961
Leather Rack,"247 W 42nd St, New York, NY 10036",sex shop,NA,NA,Manhattan,,40.756646362892,-73.988251146019
Strap,"130 10th Ave, New York, NY 10011",backroom,,,Manhattan,,40.744670111129,-74.00628375697
Camp David,"1007 Lexington Ave, New York, NY 10021",bar,,,Manhattan,,40.770665036098,-73.961947391587
Lion's,"105 W 13th St, New York, NY 10011",bar,,,Manhattan,,40.736893298019,-73.997719969812
Danny's of Brooklyn Heights,"108 Montague St, Brooklyn, NY 11201",bar,,,brooklyn,,40.6949303098,-73.995033272653
Ty's,"114 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.733165716208,-74.005351863075
Tunnel,"116 1st Ave, New York, NY 10009",bar,,,Manhattan,,40.726911960072,-73.985724086451
Nickel Bar,"127 W 72nd St, New York, NY 10023",bar,,,Manhattan,,40.777788432276,-73.979544120173
Arck Lane,"130-02 Atlantic Ave, South Richmond Hill, NY 11419",bar,,,queens,,40.695785173235,-73.81876551212
Sparky's,"130-4 Atlantic Ave, South Richmond Hill, NY 11419",bar,,,queens,,40.695790232515,-73.818747646537
Chelsea Transfer,"131 8th Ave, New York, NY 10011",bar,,,Manhattan,,40.741472981361,-74.00135832449
Chi Chiz,"135 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.732995052654,-74.007054249804
Danny's First,"139 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.732943694179,-74.007331138994
Yukon Bar,"140 E 53rd St, New York, NY 10022",bar,,,Manhattan,,40.758495555032,-73.971440310882
Harry's Back East,"1422 3rd Ave, New York, NY 10028",bar,,,Manhattan,,40.775431454759,-73.956542960574
Two Potato,"143 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.73289063965,-74.007616574686
Show Place,"146 W 4th St, New York, NY 10012",bar,,,Manhattan,,40.731407162005,-74.000482957711
Twilight,"1463 3rd Ave, New York, NY 10028",bar,,,Manhattan,,40.776591080811,-73.955522986621
Painted Pony,"1485 3rd Ave, New York, NY 10028",bar,,,Manhattan,,40.777573054177,-73.954811654962
Kookie's,"149 West 14th St, New York, NY 10011",bar,,,Manhattan,,40.737897711505,-73.997970466942
Boy Bar,"15 St Marks Pl, New York, NY 10003",bar,,,Manhattan,,40.729223731007004,-73.988983045992
Chap's,"1558 3rd Ave, New York, NY 10128",bar,,,Manhattan,,40.7798384058,-73.953330315748
Velvet,"167 Avenue A, New York, NY 10009",bar,,,Manhattan,,40.728048163368,-73.982165039026
Foxy,"167 Avenue A, New York, NY 10009",bar,,,Manhattan,,40.728048163368,-73.982165039026
Half Breed,"168 Amsterdam Ave, New York, NY 10023",bar,,,Manhattan,,40.775982954888,-73.983646344102
Seventeen Barrow Street,"17 Barrow St, New York, NY 10014",bar,,,Manhattan,,40.732567674323,-74.002725989675
Bull Feathers,"1716 2nd Ave, New York, NY 10128",bar,,,Manhattan,,40.779833506352,-73.950231873255
Piano Bar,"180 Montague St Brooklyn, NY 11201",bar,,,brooklyn,,40.694155156399,-73.992208367565
The Dugout on Christopher,"185 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.732588727245,-74.009361849326
P.M.,"204 E 18th St, Brooklyn, NY 11226",bar,,,Manhattan,,40.646478029207,-73.962590984936
Regency East,"204 E 58th St, New York, NY 10022",bar,,1990,Manhattan,yes,40.760814506341,-73.966927690328
Numbers,"2057 Broadway, New York, NY 10023",bar,,,Manhattan,,40.778290327481,-73.982067718595
C.J. Blanda,"209 7th Ave, New York, NY 10011",bar,,,Manhattan,,40.743455157363,-73.996028279788
Four By Twelve,"218 W. 12th St, New York, NY 10014",bar,,,Manhattan,,40.737590103483,-74.002188279103
Pauline's Interlude,"2267 7th Ave, New York, NY 10027",bar,,,Manhattan,,40.814206417431,-73.944419675863
Bike Stop West,"230 W 75th St, New York, NY 10023",bar,,,Manhattan,,40.781212499218,-73.981908224234
Huddle,"232 8th Ave, New York, NY 10011",bar,,,Manhattan,,40.744494099987,-73.998982567421
The Break,"232 8th Ave, New York, NY 10011",bar,,,Manhattan,,40.744494099987,-73.998982567421
Follies,"232 W 48th St, New York, NY 10036",bar,,,Manhattan,,40.760366102158,-73.985588929395007
Brandy's Piano Bar,"235 E 84th St, New York, NY 10028",bar,,,Manhattan,,40.777220396139,-73.954112527512
Townhouse,"236 E 58th St, New York, NY 10022",bar,,,Manhattan,,40.760524135672,-73.966239097187
Fedora's,"239 West 4th Street, New York, NY 10014",bar,,,Manhattan,,40.734496642302,-74.002964071798
Cave,"24 E 22nd St, New York, NY 10010",bar,,,Manhattan,,40.740278143275,-73.988808344074
Backyard,"243 E 53rd St, New York, NY 10022",bar,,,Manhattan,,40.757342811988,-73.968385646504
La Fiesta,"253 W 46th St, New York, NY 10036",bar,,,Manhattan,,40.759084202129,-73.986100585057
M.C.C.,"26 9th Ave, New York, NY 10014",bar,,,Manhattan,,40.740317855451,-74.005739336281
Den,"264 W 43rd St, New York, NY 10036",bar,,,Manhattan,,40.757430853902,-73.988326971172
Sally's Hideaway,"264 West 43rd St, New York, NY 10036",bar,,,Manhattan,,40.757430853902,-73.988326971172
Milano's Lounge,"267 Amsterdam Ave, New York, NY 10023",bar,,,Manhattan,,40.778794635114,-73.981402201963
Stallion,"277 Bleecker St, New York, NY 10014",bar,,,Manhattan,,40.731654333746,-74.003166193549
The Gold Rail,"2850 Broadway, New York, NY 10025",bar,,,Manhattan,,40.804510792645,-73.966367097585
Steve Carney's,"2nd Ave & E 80th St, New York, NY 10075",bar,,,Manhattan,,40.774023729808,-73.954555564256
Main Man,"305 Columbus Ave, New York, NY 10023",bar,,,Manhattan,,40.778870923013,-73.977641000215
Peter Rabbit,"305 W 10th St, New York, NY 10014",bar,,,Manhattan,,40.733248189233,-74.009895478523
Stage 45,"305 W 45th St, New York, NY 10036",bar,,,Manhattan,,40.759329627821,-73.988629857981
Wildwood Tavern,"308 Columbus Ave, New York, NY 10023",bar,,,Manhattan,,40.779043981206,-73.977687745883
Candlelight Lounge,"309 Amsterdam Ave, New York, NY 10023",bar,,,Manhattan,,40.780185406565,-73.980397363796
The Barefoot Boy,"309 East 39th Street at Second Ave, New York, NY 10016",bar,,,Manhattan,,40.747914735587,-73.973590559742
Boot Hill,"317 Amsterdam Ave, New York, NY 10023",bar,,,Manhattan,,40.780420915271,-73.98022409668
Bogarts,"320 E 59th St, New York, NY 10022",bar,,,Manhattan,,40.760159249611,-73.963422004056
Sound Machine,"330 E. 56th St, New York, NY 10022",bar,,,Manhattan,,40.75793788315,-73.964286104917
Triangle Bar,"34 9th Ave, New York, NY 10014",bar,,,Manhattan,,40.74037930104,-74.005694464831
L'Intrigue,"35 W 56th St, New York, NY 10019",bar,,,Manhattan,,40.762823733813,-73.975562148224
Tijuana Cat,"350 W 46th St, New York, NY 10036",bar,,,Manhattan,,40.76040337322,-73.989526494289
Cell Block,"372 W 11th St, New York, NY 10014",bar,,,Manhattan,,40.735343741366,-74.009168475532
Bike Stop East,"381 3rd Ave, New York, NY 10016",bar,,,Manhattan,,40.741546285117,-73.981082791644
Keller's,"384 West St, New York, NY 10014",bar,,,,,40.731829131551,-74.010212482919
Badlands,"388 West St, New York, NY 10014",bar,,1981,Manhattan,,40.732450446326,-74.010174219763
Sneakers,"392 West St, New York, NY 10014",bar,,,Manhattan,,40.732884384475,-74.010120615619
Star Sapphire,"400 E 59th St, New York, NY 10022",bar,,,Manhattan,,40.759536732723,-73.961938093427
South Dakota,"405 3rd Ave, New York, NY 10016",bar,,,Manhattan,,40.742313731552,-73.980519617687
Sanctuary,"407 West 43rd St, New York, NY 10036",bar,,,Manhattan,,40.759267490718,-73.992375997882
The Works,"428 Columbus Ave, New York, NY 10024",bar,,,Manhattan,,40.783183098522,-73.974667683068
Five Oaks,"49 Grove St, New York, NY 10014",bar,,,Manhattan,,40.732986992926,-74.003934904427
After Five Plus,"5 Front St Brooklyn, NY 11201",bar,,,brooklyn,,40.702664205099,-73.992262819166
Mr. Spats,"505 W. 23rd St, New York, NY 10011",bar,,,Manhattan,,40.747821095399,-74.004324345128
Tool Box,"507 West St, New York, NY 10014",bar,,,Manhattan,,40.738962159631,-74.00985507756
The Stone Wall,"53 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.733749923786,-74.002264698616
Gianni's,"53 W 19th St, New York, NY 10011",bar,,,Manhattan,,40.739855177278,-73.99304093507
Silouette,"53 W 19th St, New York, NY 10011",bar,,,Manhattan,,40.739855177278,-73.99304093507
Dakota,"550 3rd Ave, New York, NY 10016",bar,,,Manhattan,,40.747343808565,-73.977027353605
Ronnie's Thing,"56 E Mt Eden Ave, Bronx, NY 10452",bar,,,Bronx,,40.843878983102,-73.913765274007
Barrel Inn,"568 9th Ave, New York, NY 10036",bar,,,Manhattan,,40.758117014876,-73.992772487732
Red Swing,"57 Lexington Ave, New York, NY 10016",bar,,,Manhattan,,40.740651922861,-73.983822621342
Barbary Coast,"64 7th Avenue, New York, NY 10011",bar,,,Manhattan,,40.738632610888,-73.999715606826
Paula's,"64 Greenwich Ave, New York, NY 10011",bar,,,Manhattan,,40.736154964327,-74.000771751315
Washington Square,"675 Broadway, New York, NY 10012",bar,,,Manhattan,,40.72761106682,-73.995018888398
The Bar,"68 2nd Ave, New York, NY 10003",bar,,,Manhattan,,40.726048005361,-73.989447042202
Gantry,"6th Ave & W 13th St, New York, NY 10011",bar,,,Manhattan,,40.736664738623,-73.997341552817
Trude Heller's,"6th Ave & W 9th St, New York, NY 10011",bar,,,Manhattan,,40.734135739183,-73.99918655238
Cats,"730 8th Ave, New York, NY 10036",bar,,,Manhattan,,40.759286248464,-73.988215059882
Golden Note,"74-24 37th Ave, Jackson Heights, NY 11372",bar,,,queens,,40.748936892564,-73.891484748687
Billy the Kid,"76-07 Roosevelt Ave, Jackson Heights, NY 11372",bar,,,queens,,40.747110681152,-73.889460745354
Haymarket,"772 8th Ave, New York, NY 10036",bar,,,Manhattan,,40.760488066892,-73.987327400252
"Suspect, Nowbar","7th Ave S & Leroy St, New York, NY 10014",bar,,,Manhattan,,40.730319740124,-74.004690050849
Uncle Paul's,"8 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.733959107507,-74.000047049797
Pieces,"8 Christopher St, New York, NY 10014",bar,,,Manhattan,,40.733959107507,-74.000047049797
Victor's Quarters,"84 2nd Ave, New York, NY 10003",bar,,,Manhattan,,40.726641897177,-73.989009112969
Nite Life,"85 Washington Pl, New York, NY 10011",bar,,,Manhattan,,40.732139350763,-74.000015485563
Crossroad,"858 9th Ave, New York, NY 10019",bar,,,Manhattan,,40.767024587096,-73.986278109981
Pam-Pam,"95 7th Ave, New York, NY 10011",bar,,,Manhattan,,40.739584136173,-73.998844473463
Last Call,"975 2nd Ave, New York, NY 10022",bar,,,Manhattan,,40.755957628209,-73.967819522987
Four Seasons,"99 E 52nd St, New York, NY 10022",bar,,,Manhattan,,40.758513602911,-73.973098135772
Two Turtles,"E 27th St & Park Ave S, New York, NY 10010",bar,,,Manhattan,,40.742703736991,-73.984530056554
Sea Colony,"Horatio St & 8th Ave, New York, NY 10014",bar,,,Manhattan,,40.738752738429,-74.003448050735
Andre's,"W 125th St & Frederick Douglass Blvd, New York, NY 10027",bar,,,Manhattan,,40.810176722617,-73.951167063146
Faller's Bar,"West St & Christopher St, New York, NY 10014",bar,,,Manhattan,,40.732475877752,-74.010056855499
The Bridge,"335 E 58th St, New York, NY 10022",bar,,,Manhattan,,40.759550803571,-73.96361406248
Betsy Ross,"73-13 37th Ave, Jackson Heights, NY 11372",bar,,,queens,,40.748934724124,-73.892550514278
Spike Bar,"120 11th Ave, New York, NY 10011",bar/backroom,,,Manhattan,,40.746846244172,-74.007780406436
Pyramid Bar,"101 Avenue A, New York, NY 10009",bar/club,,,Manhattan,,40.72575416654,-73.983838383374
G.G. Knickerbocker,"128 W 45th St, New York, NY 10036",bar/club,,,Manhattan,,40.757074609661,-73.983588449984
Hip-A-Drome,"165 Avenue A, New York, NY 10009",bar/club,,,Manhattan,,40.727922530283,-73.982255982377
Crazy Nanny's,"21 7th Ave S, New York, NY 10014",bar/club,,,Manhattan,,40.730128652103,-74.004715228842
Flamingo East,"219 2nd Ave, New York, NY 10003",bar/club,,,Manhattan,,40.73203067152,-73.98525757383
Moroccan Village,"23 W 8th St, New York, NY 10011",bar/club,,,Manhattan,,40.732799871623,-73.997481727494
Cats Too,"232 W 48th St, New York, NY 10036",bar/club,,,Manhattan,,40.760366102158,-73.985588929395007
Bali Club,"234 W 50th St, New York, NY 10019",bar/club,,,Manhattan,,40.76167089281,-73.984792797266
Cell Block 28,"28 9th Ave, New York, NY 10014",bar/club,,,Manhattan,,40.740333216848,-74.005728118419
D.T's a Fat Cat,"281 W 12th St, New York, NY 10014",bar/club,,,Manhattan,,40.737608384315,-74.003797147684
The Old Vic,"2nd Ave & E 59th St, New York, NY 10022",bar/club,,,Manhattan,,40.760595732779,-73.964316061944
Splash,"50 W. 17th St, New York, NY 10011",bar/club,,,Manhattan,,40.738545175922,-73.993872833368
Rose's Turn,"55 Grove St, New York, NY 10014",bar/club,,,Manhattan,,40.733018287616,-74.003838719276
Hangout,"675 Hudson St, New York, NY 10014",bar/club,,,Manhattan,,40.740447188347,-74.005300611685
Gold Bug,"83 W 3rd St, New York, NY 10012",bar/disco,,,Manhattan,,40.728163637945,-73.995371312493
Country Cousin,"1313 3rd Ave, New York, NY 10021",bar/restaurant,,,Manhattan,,40.771782683018,-73.95902999613
Pepy's Place,"153 W 48th St, New York, NY 10036",bar/restaurant,,,Manhattan,,40.759326214851,-73.982802968007
